cens1_mean,cens2_mean,cens3_mean,cens4_mean,cens5_mean,cens6_mean,cens7_mean,cens8_mean,cens9_mean,cens10_mean,cens11_mean,cens12_mean,cens1_var,cens2_var,cens3_var,cens4_var,cens5_var,cens6_var,cens7_var,cens8_var,cens9_var,cens10_var,cens11_var,cens12_var
0.6335764,0.037584756,0.0853253,0.08440858,0.004099516,0.070834965,0.07144714,0.37690902,0.2985921,0.037006553,0.19931644,0.05668585,0.03115612,0.0023354318,0.01565826,0.005958801,0.00010337961,0.009106401,0.0013331985,0.020378109,0.110794395,0.0010783972,0.09559423,0.003830095
0.3702503,0.19496083,0.45996925,0.07160021,0.30162737,0.048032735,0.18082607,0.29830548,0.11845735,0.20263487,0.10404324,0.21673164,0.083090894,0.007092211,0.028661977,0.0059282486,0.03260984,0.00357341,0.022570955,0.028047804,0.004683939,0.03182295,0.005958567,0.026522133
0.07054475,0.19599582,0.5224412,0.057743523,0.23041022,0.06392937,0.35998046,0.1534595,0.07646555,0.46310526,0.041851193,0.23558341,0.0060207606,0.013559561,0.015560609,0.0046082283,0.025536984,0.002795176,0.011072102,0.013650343,0.004285043,0.021798536,0.0030554663,0.07066015
0.062138457,0.20894468,0.3774116,0.06821168,0.31416857,0.043244958,0.3060913,0.036629733,0.08200123,0.4098923,0.13117589,0.22728826,0.0053311717,0.025125086,0.090588175,0.006372611,0.07445019,0.002358445,0.06565993,0.001393594,0.012409799,0.053171888,0.0075796936,0.022023236
0.24355231,0.23259205,0.4082758,0.24889061,0.2816706,0.20465465,0.27463362,0.4675849,0.14766793,0.18391074,0.1130474,0.19087508,0.02935144,0.0037327218,0.010177271,0.004180445,0.012486074,0.0026481128,0.0056583993,0.009483901,0.005602479,0.013492755,0.007534365,0.033583142
0.15128574,0.23497953,0.09482295,0.18138666,0.3159704,0.13718073,0.39743862,0.27790645,0.34315956,0.24089259,0.2502248,0.3978007,0.0013015958,0.017471049,0.0026180057,0.012121092,0.051463153,0.003778568,0.011795742,0.001178652,0.0062036696,0.000278712,0.0017574623,0.019646388
0.12814975,0.09670421,0.23737799,0.41246462,0.16550228,0.30393273,0.18697317,0.3224506,0.26605612,0.17118458,0.4105406,0.1304789,0.011755537,0.0038166211,0.0235577,0.028583527,0.008245902,0.033679105,0.010914093,0.033070102,0.024904834,0.006742787,0.011695457,0.006584714
0.40098557,0.079050586,0.3027852,0.06294618,0.13225672,0.54224163,0.13411915,0.2043874,0.1275875,0.34268022,0.24180074,0.055928934,0.011306622,0.004778894,0.049982224,0.0044198628,0.005819747,0.022132793,0.0065298206,0.013213199,0.008914305,0.018178565,0.023583688,0.0020091964
0.06472542,0.18294618,0.57444537,0.093940355,0.23020715,0.110611446,0.31965816,0.2047594,0.09343505,0.4299019,0.14816853,0.17914122,0.0027072849,0.010904034,0.021120625,0.0046779388,0.017629808,0.0072427564,0.013845227,0.03768077,0.0052253823,0.011815647,0.004926561,0.028952751
0.08795851,0.4098811,0.06589524,0.086756475,0.07354313,0.2673156,0.60423374,0.17591964,0.20596574,0.14225702,0.3214901,0.21580353,0.005181507,0.016772352,0.0043503116,0.008025631,0.0031387077,0.0049084756,0.010451079,0.004804758,0.008659762,0.0035112367,0.012237173,0.044950943
0.118034005,0.2916079,0.12993337,0.2566191,0.16722037,0.19743939,0.42788878,0.1884931,0.40561005,0.19608508,0.29134294,0.24938816,0.0071299514,0.022722466,0.005316974,0.02369939,0.005468045,0.0046233945,0.028207531,0.0038851262,0.014812533,0.0052481173,0.013061562,0.048655845
0.43300182,0.047019858,0.07749864,0.32229114,0.062891126,0.2579396,0.16751386,0.49622917,0.3511786,0.11225268,0.10301653,0.0111515615,0.02109253,0.0040417146,0.009156609,0.0507568,0.0040219137,0.034679025,0.0094427075,0.03329837,0.014392045,0.006032889,0.021946799,0.00026504925
0.0027139485,0.066848926,0.042283524,0.6198439,0.053011097,0.19763622,0.34821367,0.15339102,0.4828265,0.028969944,0.07883802,0.31604177,5.0650116e-05,0.006502897,0.0006887714,0.0021637548,0.0009444618,0.0034199976,0.0028368048,0.0025422208,0.0249084,0.0008020818,0.018479107,0.01954415
0.024310809,0.024493013,0.29032972,0.10391336,0.19536015,0.23266266,0.086203255,0.46645597,0.050199963,0.35315305,0.5430621,0.0504589,0.008011674,0.0019972262,0.027732598,0.020285191,0.0066957264,0.014338007,0.003516293,0.028987853,0.0020964749,0.031747695,0.0139620295,0.0024649948
0.16532901,0.19932514,0.318621,0.25251848,0.36183736,0.24821334,0.27079582,0.40101743,0.23583758,0.2596775,0.12711969,0.19775203,0.0076705283,0.0042952113,0.012878056,0.005508096,0.030002594,0.007107385,0.009675154,0.039480764,0.0066133775,0.023720818,0.005622351,0.010204085
0.36672282,0.2069703,0.27197167,0.22426917,0.28832605,0.25041088,0.2461518,0.34962326,0.17942998,0.21831812,0.16833137,0.30150336,0.055743013,0.0029879543,0.0052217147,0.005627413,0.0124459695,0.0059252344,0.012587088,0.014796823,0.007898835,0.02265727,0.007182234,0.017708864
0.15885009,0.30524293,0.34203795,0.22513765,0.3036433,0.25873995,0.26014197,0.30160895,0.2059061,0.27067247,0.13538586,0.18505965,0.0067828214,0.037642527,0.049122166,0.00523458,0.008758571,0.008548407,0.015493147,0.043265093,0.005081485,0.01338248,0.006704916,0.028052256
0.2093065,0.36948442,0.23201303,0.26382032,0.3721915,0.32574126,0.32846314,0.22619338,0.29286882,0.183326,0.18486638,0.19712707,0.005602878,0.021050064,0.0050728554,0.0034730951,0.023270944,0.0058843177,0.012432327,0.0033396028,0.011915845,0.0026598128,0.002142476,0.0033735381
0.26713794,0.1778845,0.31575513,0.4427427,0.41578788,0.3889579,0.2605155,0.272656,0.1557067,0.13620168,0.11566811,0.19271807,0.005030477,0.002934143,0.004568168,0.0021001294,0.002225528,0.0035729755,0.0010218468,0.003124594,0.0015129941,0.0064721354,0.005726715,0.003322264
0.14232624,0.124824375,0.39429215,0.44517112,0.41762897,0.41657707,0.27476007,0.19261512,0.17970568,0.23679665,0.07941557,0.09712465,0.009708517,0.0044582626,0.009800652,0.0010460203,0.0018520232,0.0050917906,0.0018341371,0.0023536212,0.0015680203,0.004324993,0.0021871151,0.001677902
0.4739494,0.07961102,0.1935207,0.1394931,0.24546598,0.1675197,0.11561954,0.34579745,0.09357533,0.17797758,0.13626759,0.22694354,0.07153212,0.0031311016,0.04248956,0.022024425,0.043332268,0.046860225,0.019773612,0.034184407,0.007943656,0.030903025,0.033948954,0.024531793
0.18746185,0.28337228,0.18043774,0.25751013,0.3695925,0.24447504,0.34942076,0.19112772,0.19817258,0.30456927,0.15350834,0.30027193,0.012152135,0.020768851,0.011171533,0.015140163,0.018007182,0.016135294,0.020443847,0.004496962,0.004708218,0.028171811,0.0054534622,0.028428672
0.20409508,0.12619922,0.37870172,0.2169884,0.16225687,0.3114106,0.06655936,0.22909829,0.044288624,0.14412537,0.40587527,0.11011658,0.03946544,0.011308712,0.040907826,0.054130144,0.034058396,0.056005,0.0059305453,0.048695117,0.0029418317,0.015937697,0.0530912,0.009922488
0.25592896,0.19678265,0.3486077,0.22278483,0.28619117,0.2059818,0.12239242,0.2695623,0.2759579,0.44396162,0.20154078,0.15912427,0.012496856,0.0045918277,0.010517513,0.005168641,0.015481101,0.016867211,0.0067979996,0.015323007,0.015614643,0.038033504,0.008874815,0.023812119
0.17763783,0.022810321,0.31934053,0.45945743,0.04496177,0.09184758,0.089284495,0.34438863,0.37620625,0.10080003,0.20917849,0.042299278,0.028026361,0.0013076955,0.05118963,0.088533655,0.004192292,0.0307478,0.010277826,0.036969695,0.03633638,0.006589841,0.02327946,0.0033734464
0.26163232,0.25159445,0.28641298,0.24077944,0.21437302,0.24759433,0.2654069,0.3664305,0.2991772,0.30718857,0.24628705,0.229401,0.023079233,0.008171154,0.007456301,0.008859833,0.0038919942,0.0156824,0.0061104945,0.017351886,0.009058653,0.008285302,0.0063110236,0.0049507297
0.33267045,0.29890743,0.31425613,0.24476506,0.2554483,0.27700213,0.2548648,0.2960205,0.2624734,0.27111655,0.2542989,0.26224345,0.011705365,0.0056745345,0.011629956,0.0032019003,0.0072248825,0.01199925,0.0025666957,0.008249288,0.0025160373,0.0017486763,0.0020165187,0.0024354684
0.23967451,0.3030413,0.30777097,0.26895702,0.27625188,0.35345757,0.36068055,0.30485123,0.2742869,0.23440817,0.21764196,0.18791224,0.00063037843,0.004956482,0.004426898,0.0015467025,0.0026232065,0.011186348,0.008103269,0.0034970243,0.0045002196,0.00079124956,0.002138386,0.0021655413
0.22089969,0.22521883,0.30833477,0.2689884,0.22840552,0.3987156,0.36046097,0.27852455,0.1945171,0.1957495,0.3002994,0.12282355,0.0018871971,0.0074570063,0.0052967686,0.016175687,0.020816578,0.0041957386,0.038871028,0.0068663904,0.006834826,0.004981185,0.014603483,0.0051005944
0.24460371,0.3338192,0.24951129,0.24748857,0.23131014,0.22042017,0.29935664,0.28908506,0.24981198,0.3552099,0.35564506,0.26087707,0.0006977813,0.005009844,0.007042376,0.0013031375,0.0024298313,0.0019432324,0.006303768,0.011574383,0.0009962879,0.0048243618,0.0034258498,0.0013184275
0.29474375,0.2916503,0.18902926,0.23460032,0.28968954,0.2524522,0.19345705,0.22713108,0.22296336,0.43609512,0.33917835,0.26273626,0.010815647,0.009487589,0.005818912,0.0017405264,0.005949153,0.016207242,0.004957474,0.0015056274,0.00141811,0.011968819,0.0040071253,0.0028498506
0.19982475,0.20656489,0.4702533,0.06482083,0.05675685,0.05290539,0.25895193,0.3581308,0.060120605,0.23871322,0.2123033,0.06870457,0.05397235,0.01630245,0.05909653,0.009352295,0.0061889626,0.006229831,0.076127954,0.037373833,0.006100893,0.03739429,0.065813646,0.006677351
0.1386403,0.21477851,0.45566255,0.111534834,0.17191361,0.11966905,0.31690595,0.38685903,0.14292727,0.2572779,0.115943775,0.30326286,0.007241275,0.011346433,0.034387305,0.0059217825,0.010489997,0.0066696554,0.022548402,0.054137405,0.007506616,0.02588587,0.006955391,0.035671726
0.15040445,0.41075528,0.13754877,0.31996292,0.1239315,0.13054082,0.43213475,0.28087726,0.3175206,0.20253412,0.31419548,0.12395824,0.006282422,0.017105073,0.004754544,0.022624565,0.005542361,0.0031748258,0.013968293,0.018043434,0.019297138,0.0066589634,0.010151036,0.0059070494
0.3134997,0.25976157,0.30836612,0.40794787,0.31559542,0.21570373,0.17833544,0.2881735,0.1599487,0.10316207,0.30781373,0.2168365,0.022948354,0.008522239,0.007108578,0.020873934,0.008258693,0.016210916,0.009643685,0.005492503,0.0034886163,0.006051283,0.016734177,0.008532034
0.015531494,0.26422596,0.56461567,0.12960295,0.2022711,0.06207098,0.21269692,0.13928317,0.10757132,0.49632418,0.0683631,0.042087603,0.0005527117,0.02447754,0.06253208,0.011873964,0.015865186,0.00744733,0.023747183,0.015486021,0.008622499,0.03258663,0.0038291763,0.013745986
0.5631419,0.3781307,0.25254452,0.19068757,0.20342964,0.24172068,0.22865188,0.2591127,0.21883643,0.15366523,0.23261961,0.28160298,0.0015422713,0.0035240143,0.00037462535,0.00090020447,0.0010767877,0.0005636623,0.00015911798,0.0010611753,0.0004073968,0.003921519,7.709779e-05,0.0020040334
0.12049335,0.29123467,0.5332094,0.2172541,0.2449311,0.18056808,0.29995084,0.29677787,0.19088966,0.373962,0.12152761,0.1331317,0.005338246,0.002743248,0.014861388,0.0049357577,0.005869041,0.0013845853,0.004022884,0.023559842,0.001768413,0.012707588,0.003626114,0.008981473
0.17093705,0.03523588,0.13835394,0.18872961,0.39847708,0.22396678,0.2632721,0.40615952,0.3774867,0.28119665,0.18533933,0.34493896,0.004398446,0.0017941772,0.016153166,0.004119965,0.012472169,0.0038186163,0.0040625636,0.010099943,0.008087688,0.015626295,0.006155317,0.009940696
0.22195794,0.21494678,0.25131658,0.26249605,0.4791274,0.19891088,0.19033256,0.2030556,0.19697402,0.36079928,0.23447035,0.25913543,0.014417339,0.0066443924,0.015283605,0.009223767,0.020719916,0.002964679,0.0048156376,0.007697159,0.0055122324,0.032121763,0.004642427,0.01084067
0.34161973,0.37329054,0.3188957,0.33095887,0.28095046,0.29176784,0.19433822,0.2095611,0.19951996,0.19564085,0.28279042,0.20642802,0.005695244,0.00750625,0.0048852544,0.0072747213,0.003755262,0.0052130353,0.0058174473,0.0067564235,0.010304605,0.011740665,0.014043121,0.003385328
0.23272987,0.30095685,0.2192649,0.24124475,0.3229596,0.28551948,0.38582927,0.20255356,0.19287866,0.24712345,0.2346362,0.3153839,0.0063565914,0.01680364,0.0053236205,0.0037214637,0.0073080324,0.0087365825,0.020031635,0.0044610645,0.004751704,0.014626856,0.008134614,0.020313492
0.22802621,0.28672516,0.44665465,0.233947,0.24944484,0.15981284,0.18497652,0.12069515,0.1740396,0.38072413,0.2267804,0.31666443,0.0046234676,0.0091074975,0.040468566,0.0059195505,0.009593836,0.0037750253,0.009640147,0.004173144,0.0070120827,0.018098705,0.002919084,0.032851953
0.30974963,0.24323231,0.41006956,0.24836946,0.24738467,0.26212275,0.23685947,0.28753972,0.2434612,0.32471624,0.20195183,0.1821272,0.020761188,0.003605004,0.020936253,0.004059143,0.0017477131,0.012763299,0.00233967,0.012106958,0.007739491,0.009842702,0.008492545,0.0033804695
0.2223961,0.2883296,0.32369104,0.23343715,0.27813148,0.18158752,0.1813135,0.35900068,0.3158922,0.3999286,0.2362643,0.17962146,0.0051610856,0.0064281295,0.0054868674,0.003386179,0.0060675167,0.0038460693,0.00442375,0.019622428,0.010540535,0.015021569,0.0054795,0.0028392344
0.2047416,0.34142494,0.22483094,0.2550094,0.33970112,0.24949035,0.28633586,0.20426455,0.25938442,0.24416517,0.2021838,0.29225424,0.004137945,0.031984795,0.00521946,0.0047634826,0.027500011,0.0031671445,0.020048738,0.0059045064,0.018002214,0.019507196,0.005802263,0.025484025
0.38943064,0.31329873,0.29758492,0.26338622,0.2776662,0.29590008,0.2633983,0.21819037,0.20407465,0.19326112,0.14888787,0.32157797,0.013640976,0.012894334,0.005026227,0.0020343321,0.014895685,0.014350641,0.006028809,0.0031410712,0.00396141,0.005050494,0.003971591,0.021127705
0.17259786,0.3025139,0.36982447,0.11879329,0.31842476,0.35605612,0.16650221,0.28209898,0.2958572,0.18312892,0.11306623,0.12794833,0.00485511,0.033710133,0.066914335,0.006994494,0.04028318,0.064217344,0.0043169092,0.0038443038,0.005116498,0.004182562,0.0042348593,0.0036354575
0.15173715,0.1742682,0.20788333,0.22825408,0.4429064,0.16722761,0.25318384,0.2321504,0.24862245,0.2954501,0.22646345,0.34125686,0.01039662,0.0102343485,0.024138298,0.014766589,0.03256349,0.0077787475,0.027320042,0.011655728,0.0048421733,0.029902713,0.0054752277,0.013393269
0.115897916,0.19388036,0.60099745,0.20243403,0.16962267,0.08049427,0.25011492,0.07784061,0.111638114,0.38693857,0.08765886,0.2000312,0.009687202,0.012521192,0.015681937,0.020039694,0.015843034,0.007907328,0.027535636,0.0063135102,0.010519611,0.044588443,0.006105337,0.056489497
0.20763935,0.16720815,0.14820388,0.19492646,0.20974809,0.21316557,0.41598448,0.1591876,0.1317732,0.15484637,0.13902171,0.44684097,0.041406725,0.019856762,0.00990498,0.026200442,0.029889135,0.027998436,0.034986462,0.015157896,0.021088615,0.025564387,0.0073049706,0.061703466
0.23010656,0.24253362,0.24623823,0.28961456,0.31937253,0.3522256,0.3953975,0.26580006,0.25695243,0.19439004,0.23545283,0.31363106,0.000636292,0.00037984905,0.00035165474,0.0031566957,0.0032513514,0.002381646,0.007573502,0.00094521657,0.0019182981,0.00503222,0.0008060358,0.006646336
0.5387992,0.30798644,0.08891635,0.039581336,0.067257315,0.30855834,0.13407049,0.29971918,0.13121954,0.20153587,0.26080114,0.32242823,0.013474844,0.010673525,0.018479066,0.004616596,0.0071482304,0.038171556,0.0071617845,0.017188283,0.011182318,0.017922679,0.017091814,0.005035797
0.08729593,0.221978,0.50329816,0.11724423,0.21272293,0.050516937,0.2564348,0.2554089,0.10430868,0.39704394,0.24860856,0.22889836,0.0107101565,0.019037845,0.031558838,0.008530611,0.03217182,0.0042783627,0.022292925,0.033850733,0.006738848,0.019979345,0.0041030757,0.021442968
0.17165244,0.06987863,0.093396954,0.17230558,0.3168463,0.26351336,0.2511665,0.1812589,0.29415363,0.3049956,0.20729381,0.28481546,0.02861176,0.013237075,0.0130140055,0.018202242,0.038032826,0.030907689,0.032794714,0.036190595,0.051094912,0.031185364,0.031483907,0.03335297
0.10778844,0.21236263,0.42531642,0.25211787,0.2294626,0.17639843,0.33826682,0.32922953,0.13909681,0.3122897,0.17350025,0.105099134,0.014960229,0.03243346,0.021571027,0.013531502,0.0276142,0.0111673735,0.03163316,0.028359324,0.009772556,0.014649021,0.01008133,0.018627731
0.14459805,0.39899933,0.27988076,0.22083758,0.1640522,0.09915236,0.30194172,0.16377449,0.27477592,0.11173958,0.22994472,0.3052023,0.018436866,0.04114276,0.017289707,0.0273095,0.014427831,0.011965695,0.042857427,0.02188595,0.042767826,0.013108189,0.023219666,0.029866911
0.5196046,0.2842849,0.09413373,0.026750885,0.09868019,0.30607718,0.16649741,0.36515468,0.24424411,0.2064682,0.22816458,0.18011369,0.0099325245,0.007864147,0.011766267,0.0021231528,0.008231258,0.047582287,0.011212649,0.021403387,0.0137481075,0.020502117,0.026865423,0.007266381
0.2845765,0.3297493,0.33228865,0.23516525,0.33663243,0.23094624,0.2360953,0.2840267,0.26076618,0.25072142,0.12768929,0.30189574,0.004863951,0.01673702,0.009418715,0.0009265451,0.02460625,0.001626735,0.0021696982,0.016220901,0.0038197974,0.0034932317,0.007559392,0.01182527
0.30420983,0.04485926,0.1824295,0.065437265,0.2949356,0.34854326,0.054674488,0.1771433,0.065183744,0.2789429,0.28661242,0.11825086,0.038579814,0.0037543194,0.041416578,0.0051244325,0.05292478,0.07462313,0.0043448834,0.040792324,0.006730098,0.07099827,0.09301214,0.014900096
0.35869768,0.30290908,0.18316597,0.2854308,0.19730683,0.2951412,0.12051004,0.19352034,0.23378427,0.22210073,0.37575385,0.23830466,0.011088391,0.03895796,0.004118768,0.028302997,0.008921897,0.028557526,0.005629057,0.006439446,0.020281484,0.0075450153,0.020758152,0.0041289735
0.20281322,0.35693648,0.20425928,0.23446067,0.2724874,0.27667987,0.29226124,0.21406199,0.30420145,0.26163563,0.2680657,0.2581851,0.005272719,0.017671773,0.0064028734,0.006635836,0.011120136,0.005274598,0.03248621,0.018184112,0.018039009,0.017234808,0.0077404613,0.0072749113
0.1628555,0.23105632,0.2026632,0.37951323,0.25967383,0.18734072,0.29352978,0.13763362,0.19799596,0.13602887,0.29568058,0.41869047,0.0037699118,0.021191185,0.0028227554,0.03207821,0.03716654,0.0098256655,0.02813289,0.004984307,0.022672728,0.004455437,0.020295592,0.019688794
0.34512383,0.12596916,0.306696,0.21437144,0.23682918,0.043286595,0.11888282,0.36929986,0.075957954,0.224332,0.13874854,0.25118247,0.06775468,0.008821218,0.038604565,0.047144864,0.050660446,0.004374848,0.010023887,0.06121008,0.0054481467,0.044803154,0.008742757,0.030792682
0.06015521,0.2439739,0.04886329,0.27028656,0.18838695,0.085828744,0.44538856,0.07229732,0.25998583,0.07082657,0.264204,0.24309954,0.006436165,0.021294568,0.0048811994,0.06104469,0.059844505,0.005717747,0.08041112,0.00508086,0.06993549,0.005014444,0.024365572,0.06974503
0.18370284,0.36206505,0.17242968,0.11829196,0.1367991,0.21865705,0.4110309,0.18644567,0.2656646,0.2822561,0.24301155,0.22593872,0.009065393,0.03824811,0.031020602,0.007377393,0.009489444,0.024154902,0.027986452,0.010710628,0.029299857,0.02293742,0.017334608,0.03343216
0.25839007,0.113862135,0.2570365,0.26062167,0.110180184,0.11450407,0.08956928,0.39661458,0.38801393,0.2511034,0.18922052,0.14204608,0.02175108,0.005772831,0.05008762,0.030684048,0.01369346,0.033959016,0.007180014,0.036342848,0.06902287,0.024429863,0.025245396,0.008196494
0.14558554,0.26994017,0.34491122,0.25794336,0.35680574,0.21840553,0.29612327,0.20684966,0.21937689,0.30721614,0.1164599,0.23750784,0.0055851536,0.015461074,0.032784045,0.007277494,0.029870722,0.0058490094,0.0143133495,0.0057613696,0.0070559434,0.026481614,0.0031293472,0.049058486
0.13446066,0.24534895,0.16302676,0.3311362,0.48416018,0.1442339,0.15742627,0.16011268,0.21309416,0.25238112,0.2040636,0.3171465,0.009955504,0.029912138,0.008186806,0.012510807,0.039579637,0.007494483,0.017249143,0.0077289664,0.009495375,0.044224836,0.007638409,0.03473358
0.19265454,0.41577262,0.18837573,0.09385508,0.10488656,0.212999,0.4460438,0.15408564,0.17447062,0.19050282,0.20530328,0.23479092,0.010700367,0.036546335,0.037251387,0.009019842,0.010859225,0.028926035,0.04288851,0.010009381,0.028937414,0.017236523,0.026502823,0.04400519
0.31943616,0.30778915,0.19807878,0.30668858,0.20135736,0.32202864,0.13606094,0.188064,0.2381354,0.21521743,0.336543,0.20096096,0.0073302723,0.048193406,0.0034399712,0.029787786,0.00894588,0.0348916,0.006623334,0.0072106957,0.02521774,0.009485593,0.02911047,0.005061922
0.15260126,0.2600511,0.33819526,0.26103184,0.36619613,0.22761913,0.2847911,0.216607,0.22837505,0.2864401,0.12407945,0.22295873,0.0058382577,0.016382962,0.03328698,0.0085550705,0.033839807,0.00626777,0.014126424,0.005721966,0.008103085,0.029043188,0.0055065127,0.046821903
0.11676001,0.31469607,0.16075715,0.2577152,0.11992674,0.19020379,0.45447996,0.11433758,0.16043843,0.09200603,0.27204698,0.20293345,0.012458817,0.049685936,0.035088588,0.053876583,0.013306767,0.025852455,0.056711715,0.007955852,0.015629403,0.01100434,0.034587484,0.059623994
0.060327403,0.24331129,0.048859686,0.27037206,0.18826334,0.08586024,0.44524774,0.07231833,0.25942808,0.07083922,0.2644381,0.24339595,0.006411971,0.021283275,0.0048819026,0.061070275,0.05994161,0.005723166,0.08055001,0.0050824983,0.070064135,0.0050188983,0.02428748,0.069896266
0.34252504,0.11699619,0.26286262,0.20509644,0.21830626,0.03501279,0.0894601,0.35721722,0.06746121,0.21354173,0.14126223,0.26145256,0.08552943,0.012941749,0.04553364,0.055776745,0.05490561,0.0047016162,0.0069755013,0.074208334,0.0063125277,0.0461485,0.009375321,0.032801
0.14465998,0.24107552,0.17584123,0.33325985,0.48020566,0.14698403,0.15424393,0.15529053,0.1965728,0.2608328,0.20158195,0.31848237,0.01174607,0.028811073,0.008795255,0.012555554,0.039613273,0.0076200124,0.016042354,0.0069317357,0.008405128,0.046507474,0.008986534,0.034288704
0.19012424,0.3506165,0.20238096,0.22618113,0.2712097,0.30203322,0.30769846,0.21709396,0.2806509,0.26065063,0.26412797,0.23395075,0.0062817587,0.018852787,0.007228239,0.011358634,0.011400451,0.005512223,0.03609003,0.018653877,0.015700335,0.020563185,0.01058329,0.008925512
0.26357934,0.11599675,0.24675809,0.25202462,0.11066019,0.1256389,0.076370806,0.38238898,0.37504512,0.24962266,0.1943066,0.1443315,0.024958419,0.005547804,0.05296955,0.03205324,0.014112289,0.040415175,0.0067529855,0.0378918,0.073566064,0.02534535,0.030036947,0.0076456405
0.27815282,0.029014647,0.18482642,0.05336449,0.1929173,0.35884795,0.033644356,0.11895332,0.061019506,0.30404723,0.32288423,0.08019343,0.041473206,0.0031141047,0.045596097,0.0065477146,0.04865462,0.091330245,0.0036927003,0.016163982,0.008456926,0.10022259,0.11814723,0.01364151
0.30208263,0.34584725,0.33140692,0.23849292,0.34917745,0.2246528,0.2204121,0.29186028,0.24809153,0.23169948,0.1195642,0.2822307,0.007779624,0.018030787,0.011644963,0.001728657,0.022558842,0.0018056504,0.0017876881,0.021107063,0.0019920135,0.0016700996,0.0054551293,0.01160719
0.17846625,0.24498859,0.22419499,0.37445801,0.25004452,0.18841267,0.25697765,0.150993,0.21359913,0.15831563,0.29230213,0.41490415,0.0031830578,0.019205438,0.0019438526,0.032754313,0.037253156,0.007494023,0.03201266,0.0045106355,0.024611793,0.0044494127,0.016045948,0.019208426
0.112379566,0.3415739,0.39715958,0.39828068,0.42951444,0.31767136,0.24740079,0.16286467,0.08792035,0.19796273,0.12590107,0.17522827,0.0065620653,0.014094811,0.015801035,0.0047405995,0.0061083315,0.005059217,0.0046583195,0.0037256214,0.0055005956,0.007832054,0.005470473,0.008244577
0.36277804,0.21088243,0.30324426,0.34231427,0.4244327,0.26628706,0.28735304,0.287564,0.08744644,0.13872291,0.12087079,0.26024818,0.026373062,0.002090778,0.004845125,0.0040023313,0.013924078,0.008116986,0.0041246763,0.005938106,0.0045936317,0.0037541543,0.0054323436,0.006111923
0.239465,0.25329486,0.21671106,0.23152867,0.2581619,0.13550323,0.21053949,0.13660617,0.25484562,0.36627084,0.41968274,0.4078526,0.001808981,0.005820528,0.0006599114,0.0035824059,0.024746325,0.005955345,0.014610887,0.006277958,0.01389341,0.0027851,0.0021416636,0.006140147
0.011389028,0.091083445,0.22153428,0.32615745,0.44200987,0.51622206,0.31053582,0.25642493,0.24287312,0.117785744,0.14759728,0.03797892,0.0002651545,0.0040982026,0.0009835919,0.0051861084,0.004427338,0.014931883,0.0055436026,0.008282769,0.028934956,0.012680943,0.029605798,0.0011350113
0.100834385,0.26281413,0.019413289,0.38641188,0.037974045,0.25293025,0.6299506,0.124213874,0.27045727,0.0013797287,0.28450704,0.2607375,0.001573534,0.0049265926,0.00054936146,0.010066694,0.0026745645,0.011276425,0.00842172,0.00292927,0.015742647,3.165412e-05,0.0076062684,0.0055666463
0.3241468,0.09147317,0.19430417,0.132503,0.17833626,0.21777123,0.16201939,0.4781394,0.18415795,0.10250742,0.053962972,0.12458143,0.103438236,0.01029972,0.029201485,0.022434132,0.028910566,0.07876546,0.011959212,0.090437084,0.015794136,0.019064449,0.004990884,0.01934154
0.09019549,0.2207449,0.07746277,0.11424033,0.41744,0.068810046,0.1387322,0.031373635,0.28088877,0.4790435,0.36162192,0.32427493,0.0040664114,0.02155045,0.00885371,0.0065806867,0.04040464,0.003175263,0.036045063,0.0015734379,0.0053310646,0.013545403,0.015223633,0.024347596
0.15915982,0.20495552,0.34523144,0.1549424,0.30116016,0.17543739,0.33057734,0.35484996,0.15524377,0.3074123,0.11586519,0.35590544,0.0051959604,0.009409297,0.016258802,0.008341804,0.027544273,0.010280135,0.021394245,0.028039245,0.005492577,0.017106526,0.004647027,0.020522384
0.15955509,0.26960707,0.4129662,0.13714996,0.24718589,0.11676285,0.2582564,0.20553932,0.17708476,0.44214264,0.15494826,0.3262444,0.005027432,0.012871311,0.023961984,0.0050283005,0.014858966,0.005175313,0.012410191,0.02157477,0.006195283,0.020215375,0.0057343612,0.038611773
0.07644355,0.22787575,0.050805043,0.1897058,0.44749066,0.12945472,0.24876289,0.13320042,0.36983106,0.27517882,0.119147055,0.34727642,0.006087936,0.037422076,0.0034429792,0.018013746,0.018247986,0.005109258,0.03900822,0.009264543,0.031180987,0.052070476,0.009153905,0.030931745
0.2841179,0.20423356,0.51275766,0.15958159,0.2532228,0.14207804,0.22826123,0.2820981,0.16495256,0.43222138,0.14244477,0.18824251,0.016911902,0.003761509,0.0062975753,0.006407255,0.0042036264,0.009489758,0.0061983126,0.013013265,0.0040695774,0.010324276,0.011074621,0.0117665855
0.19540776,0.28982294,0.4120023,0.2220062,0.44502264,0.18657766,0.18223862,0.05452671,0.18522355,0.33198923,0.14859825,0.2625718,0.0024369345,0.036461513,0.032858953,0.0045862924,0.027256398,0.0049430104,0.008960526,0.0016991475,0.008906256,0.008744833,0.002957528,0.014503507
0.08531509,0.1514968,0.24329247,0.11564479,0.24313347,0.10104709,0.45533526,0.30098104,0.37114972,0.39702094,0.14776736,0.29156917,0.008131942,0.0046773464,0.021246815,0.00568624,0.0142510645,0.004048803,0.007096813,0.011191995,0.004681075,0.00947449,0.0061706593,0.031177193
