spectral_centroid_mean,spectral_bandwidth_mean,spectral_contrast_mean,spectral_flatness_mean,spectral_rolloff_mean,spectral_centroid_var,spectral_bandwidth_var,spectral_contrast_var,spectral_flatness_var,spectral_rolloff_var
1594.1490274432188,2118.9994316158136,23.41694848735765,0.0034300906,3467.2537181880803,392417.1788770028,224876.0326665959,25.154237231036646,4.6348167e-05,2881642.1469545765
2672.7387164458123,2356.883042974909,18.340863343536597,0.04903557,4962.5276478384,196675.46517322218,78661.88206743002,13.462147793850935,0.0014615046,953576.5802474053
2505.7691509618867,2201.945722728894,18.565010154103362,0.03333866,4416.783542766025,186320.9998146856,94526.82153075347,14.042919256734429,0.00084362493,867694.1920517989
2327.9121011552274,2236.152006824843,17.809819396317646,0.03520909,4615.249895772912,332869.7019127817,224040.2151020838,16.29646904137263,0.001748173,1524207.0675391464
2922.598648057672,2624.837977939464,18.82027893299061,0.045162067,5741.80109214635,163449.5589595066,124094.3863652486,15.456014207573608,0.00081274984,1536961.177245154
731.8292446810987,1363.772984934844,22.582384376969173,0.00082998944,1294.6942625629358,218960.15537615467,313950.4896557318,32.78513244513181,3.2771688e-05,1510502.8317790483
1462.03519380991,2116.18426743915,19.525862218125063,0.00481747,3310.4422595129745,183698.74895541393,189779.97754069776,24.233087772395496,4.3051135e-05,1656771.6984002285
821.4599722694443,1089.4832667398045,20.16844873547683,0.00027970644,1416.1041661623742,20142.840946303917,32553.145579706845,29.190008367548607,1.2157585e-07,84988.61110646413
2086.0620324658976,2409.12840499878,19.38613967791688,0.018912321,4430.477392313372,325397.70982006297,171973.32883020202,27.17141794944715,0.0005636844,2191749.589261866
590.9979528959242,945.039491596939,19.125654595377608,8.980723e-05,943.916548914359,21584.229941817048,18659.56920813961,18.82984194300869,9.303084e-09,177043.8835590519
2913.3799582479314,2643.4405233922466,16.0959162210712,0.080954246,5823.399151228973,55968.14341507172,17225.522425043317,17.436740379219124,0.0007532362,234983.7025185357
2505.173914385015,2651.3534766125435,20.162100319313826,0.021153385,5425.041169182078,319307.730781786,127452.16184984606,18.844841301817286,0.0003880945,1609090.500034881
1737.2654569386048,1809.0452014064008,18.062550265757203,0.007080854,3612.015519855006,172117.84822099813,66495.07871595032,18.73105003108273,5.2483472e-05,398646.5682915555
1616.5122518434516,2219.2218505209034,18.835994935241654,0.01253115,3405.0732648806643,819781.1960842902,356081.26253314107,23.2753666816127,0.0007459971,4911495.270691131
1036.687556395008,1301.0768818533468,21.89288535194906,0.00065151986,1956.2906712224478,77184.84405951464,78817.54108399934,26.547569713894084,1.28207e-06,415306.839431091
2155.2359524972853,2212.7635063195194,16.94955499589031,0.017570416,3875.6012742968146,44975.29112098471,13314.221553924006,16.660219985006346,6.343208e-05,57993.56483080408
2177.587478657972,2551.393891702476,17.753279540478182,0.02243052,4690.807623984919,249286.64873559144,159977.85426632495,15.788427433330405,0.00032517605,1994441.7839946193
1289.8487079262666,1898.1199352640144,20.710100638434763,0.005583819,2521.6448345819617,759540.5147465012,325869.5692538733,23.189212273590247,0.00045158935,3271918.2954704263
2258.413296390705,2320.651392951229,19.248983162851697,0.027140165,4323.912222084382,1318373.3711678544,400484.0556503668,17.97514104944726,0.0024212133,5649153.415950295
1846.7771944493386,2244.987405665261,20.12220640453716,0.011666967,3834.5781038197133,817268.8953035286,353727.59014966345,19.116010991297003,0.00053842395,3955211.996069312
2219.1537336166443,2480.5404621984144,17.30886785527019,0.029223695,4661.0628040884,205208.68942033974,89315.53157826561,19.335834350031504,0.0006393048,1438431.6403224755
2166.2671138301785,2781.499632437725,19.788782357765644,0.012811951,5087.839587713892,1378193.8516286705,567084.1766112808,17.010369712641698,0.00039236646,8777189.262692545
2194.542406035206,2585.2130948171016,23.7402002037027,0.0071673864,4957.073459285438,821659.8558477421,345423.61669501587,22.900933627683653,0.00023861443,4098234.268010961
2838.513936177273,3132.221097286338,18.871031619235573,0.04073542,6713.5381357852375,643419.6669938603,123180.42961475809,22.579400109721302,0.0017680787,2359252.0468632486
1284.54779035867,1548.455851727718,18.727076522737622,0.0025098003,2262.193719638196,36939.75238613938,13213.084250953536,16.495607653509474,2.171894e-06,104454.75144462041
2386.5488124542517,2517.8344381926763,19.70607163377396,0.027274631,4962.695539080626,1495272.0786633743,468443.77564995986,27.210398690627994,0.0021979741,6178022.701463625
2603.4773931897016,2618.1219191719697,17.722211218210568,0.043559536,5318.442640001695,166426.7207987731,91722.34680539831,18.916555519857727,0.00056853227,1040363.879292634
1891.6696518864512,2288.545676480751,19.577502752139043,0.01278379,4160.438003008991,411269.1776711286,269337.30812498764,21.166100371639004,0.00042855393,2290077.7805557377
2054.615138427241,2190.6999661400077,17.92558159174268,0.018882765,4070.8412258918215,153939.82089438432,102988.88537418455,14.400775137286567,0.0004991781,853193.205541329
1697.9227333460813,2277.490020646894,18.838678981133643,0.01209624,3598.77612474623,618289.6508922932,246410.10895811187,19.490419133684167,0.0007063515,3239238.5502933683
2035.7707314213665,2690.767821902846,18.81390913975861,0.0171275,4953.937717854376,774118.1439689758,492234.0360142276,20.03995463958775,0.00077166315,5979678.166172668
2116.998940311781,2433.899386801777,19.23962022491296,0.018479614,4245.65212211343,234615.12748832974,136931.4490186177,19.16486969703509,0.0005355571,1537798.0251245569
2293.355380447745,2444.894014983592,17.512698051939473,0.035022438,4609.046401446491,506769.5099870976,151100.4510431453,14.734184065852965,0.0026808286,2373611.513278102
2251.072435657531,2438.4836067060905,19.260798667236422,0.034538075,4788.098399434455,754736.5116620128,308371.20542676485,31.545436306442,0.003508717,3496783.7397290263
1881.3787081320688,2069.9237220912946,21.231481722629088,0.022624271,3818.621302204176,1333778.1436133594,663970.1037442526,34.53733073792106,0.0021007527,5177256.133547016
811.8461382952607,1456.7302341630652,20.290842677560054,0.0007676649,1558.2927942829176,236614.90231578506,323447.7851612864,20.233158268134176,5.939734e-06,2525387.2016699747
3127.60467996568,2864.0823614106707,20.22533102451805,0.06911483,6440.75452123475,1041031.4705581605,175892.90600218956,23.494281722996682,0.007457821,3333431.0390383014
4028.590452924051,3077.0636198212555,19.12391822942867,0.1618605,7807.160061086137,427008.3400298745,37106.4791703429,24.988224935979716,0.0069802394,635880.652840541
2002.4339212942918,2101.4482576264672,21.452765889064562,0.015705451,3836.0792566324553,479474.18887858785,224254.28001075462,26.773449593893517,0.001092097,2319290.128417937
1416.6584869275976,1637.629200477601,19.437428874965015,0.0008230091,3377.0767649230247,70615.57848698615,16282.03984556,21.231573731633492,5.1028485e-07,194113.41216454474
1315.3322991465325,1665.5308152733958,18.889054767449363,0.001092634,3252.8043317684164,55962.39714485821,15788.361615749143,19.02691782832013,9.0202565e-07,173270.1488108133
988.7577404936629,1323.5767607767582,19.1923748677303,0.000596555,2160.117198846582,88851.92025757923,61300.62797308402,19.40722806042418,4.915035e-07,383253.23038649675
1258.9381454135846,1568.578696026802,17.942763915461473,0.0031876615,2809.1906558627034,173478.13313633384,109214.24554265573,14.789183684421127,4.514359e-05,747591.4476591089
1644.695796462524,1943.0778904831118,20.076817918589736,0.004191378,3176.514409402837,25403.09519149945,34750.12995915801,14.77374227383036,4.8265797e-06,168428.23973366024
1560.9462102043578,1763.4029542885178,17.52993422878407,0.0027840114,3496.2144608287413,109145.90591677735,31990.733263602564,14.301631327059031,5.113484e-06,253000.1151515596
2255.6205401013613,2308.3083293624145,18.82935579422208,0.027385315,4632.449163529967,329546.8049452416,264800.5126177433,25.985948383511417,0.0008215731,2170946.5614813524
2600.0634851071886,3176.344676785381,19.30754837860825,0.016938573,6578.3935546875,561225.0801936372,214553.6079115744,25.96888340213186,0.00031665666,3297000.2215902163
1087.2325323519296,1443.4047199339198,22.203828467619022,0.0012048833,2168.5653532871806,202296.224782072,108291.96349543381,21.447749344253175,2.0642823e-05,1122408.938067909
1591.1091702534027,2121.7453289682253,19.61386243085639,0.00842041,3494.216722743997,1008148.9481982385,644712.9151236947,18.60719637165445,0.00035835235,5530599.223653877
1504.0552019916013,2301.6767186046945,17.080865829052964,0.009405017,3236.1852337093337,923202.2417119778,621224.6439898629,32.47171492805312,0.00048201156,8342676.394392981
1902.4691942884967,1948.3799329613307,20.45287760205186,0.008106209,3672.1200105296284,150280.24002412398,59503.4855916037,33.25617747004134,5.5871213e-05,278403.71044745884
1649.4935257289642,1773.858179125655,18.447868426515058,0.0095060915,3223.6589474607863,235431.71234209984,162321.69648613807,26.40507986208745,0.0003835901,1102708.8113640859
1961.4573703116039,2295.8450086277635,17.975165662854778,0.017444735,4215.486729172709,319077.5734037876,299226.5014863947,22.3709747367418,0.00026543188,2106150.287569839
2273.6135329014683,2239.5319828423103,18.3735840465945,0.028323617,4654.808000701975,74724.19293498147,67254.90550441515,19.788701236206563,0.00018766192,864774.3872916874
1923.6693430193989,2102.595118503256,19.15605491497665,0.026400324,4097.871967436822,1146414.9866681308,580718.3605355143,23.820248015591197,0.0022044356,5024938.66714703
720.8960197165854,942.3184637333541,19.64937749720065,0.00012714823,860.6869584723028,3960.6577968188826,38192.16053048653,35.56616327697488,7.3313586e-08,6759.420300544483
2536.64137053998,2772.0289116125764,14.961237259757022,0.055840794,5667.728914406903,319856.97213876917,61068.10093004566,9.799677636281404,0.0018862406,1515500.0740367111
1732.444789225409,2033.7849965788348,19.66214409728509,0.006902932,3498.0463651935906,141948.00844560287,213222.66002923212,21.604781800182007,5.7147263e-05,1255038.0843487969
1823.9097202058122,1931.5907162065607,18.57736436370261,0.008833303,3732.9131584433003,239293.32027272973,180315.42809252226,20.00958370947202,0.00020173595,1272316.8852551668
2086.4998667783416,2071.0699836318163,17.602778249790216,0.018134134,4045.827404473608,279047.18496094446,168294.47334538258,16.375995204703106,0.00038223932,1265893.5153421713
1252.727360591169,1964.3819573273145,22.5597638586836,0.0020541712,2401.9612567171766,248055.5960234194,145411.6896426954,25.438658339411198,4.9029513e-05,1668510.0128929424
1936.9448449952747,2317.769275168552,17.707822778256528,0.01527559,4030.845494347889,175370.25130443403,213745.73424683948,16.950951740646307,0.00016685233,1457508.825894146
793.3978253018608,1531.5728477931355,23.27914161201402,0.00035463466,1164.160685757165,84306.0246136648,128588.65539823887,26.000274046914107,3.8728285e-07,686365.4618542996
1172.065426661011,1922.0020250610241,23.93496737926809,0.0016189186,2295.051422473173,162662.71265020108,106019.77222756771,39.60490564241794,2.2320677e-05,978059.2547015816
1044.2868801938455,1893.0652705734603,22.00422849570788,0.0008265161,1678.973657736369,64814.19922692352,80608.09477626327,27.037419815730257,9.548712e-07,670304.397452991
1318.6405573257725,2001.6780719629824,20.822503451641833,0.0036731618,2592.760862275232,510614.04894460825,187752.8494844734,22.702371457716527,0.00015694194,2505102.0902100015
780.7264098941786,1651.8604421875232,20.368820004731596,0.0014726509,1278.5985685152014,531244.8355874731,349297.95965232083,29.485754072292316,3.8182683e-05,3654457.6483033
1330.516517909784,1692.3437102948594,18.841819959611495,0.005924253,2653.0040454347404,463011.7898148362,391954.8542657288,23.19421372175441,0.00044742165,2958999.7571361903
1958.6144739853346,2398.517077063021,16.333833310048913,0.021496372,4178.650668238042,418456.7432071356,102286.20291719794,15.729829522996685,0.00071344443,1534139.1413408872
2330.3827181326624,2298.80956140099,17.420138041861566,0.036830634,4716.321055684455,494992.12635185197,256893.05551906436,22.701322705986936,0.0015740594,2409887.4348384086
1920.8472464237059,2072.7512625992777,17.362500221716548,0.015004429,3807.155246247825,244953.3222941606,136898.410147364,12.807604702010279,0.00031303082,1206034.2308724257
2503.700437234579,2706.330345250653,18.07109600831128,0.03175533,5579.297894612819,252548.21351882844,118119.05476042785,26.73415963487105,0.00049125863,1421874.9272259763
1916.6457848003738,2346.6440657677963,18.80688504136215,0.014618248,4046.0321569701296,1404262.9462048667,514884.67424999236,21.42313059005351,0.0010037791,6235584.119398623
1633.73888621939,1950.275783805691,23.284054445684728,0.0052988585,3436.960681463892,344523.15998439956,244401.35897032465,21.336820917023644,0.00011304219,1815959.7000022926
1864.3353529018677,2052.2009585736087,17.542551550565808,0.022980137,3841.0288233214906,426725.76301379665,339551.3164035227,24.003434925306156,0.0008701601,2785098.5693807662
664.8949122597593,1189.1938991030456,22.142438528020627,0.00047710832,1041.8872806699535,375872.1260377833,352230.81745561375,26.109567018946557,4.3743885e-06,2117076.952249968
1182.461579964602,1715.2410222250521,22.929211801376336,0.0012687223,2348.061531001888,321064.34675319627,318057.9554000212,20.39021236073333,5.485149e-06,2310348.5041103098
1919.3160892802518,2221.297218716095,21.313413485603622,0.012629259,4112.483742840052,438619.44746938307,242906.5594934612,19.54407317994192,0.00039287418,2228148.5451289625
2159.100261824423,2679.072536693717,18.497556225950206,0.0139048165,4999.824909820911,169930.72363556508,97782.95051207732,22.431606686968603,0.0001240533,1336360.375133433
1754.1548787054971,2469.0888798715796,21.10821990540656,0.0057501565,3894.3239857668473,353294.83271015633,190055.68831717895,27.82304845010512,9.478951e-05,2739393.643877937
2000.0796667865748,2280.4882774211874,18.075119528996808,0.016078567,3992.8579884476667,230115.31776968547,240111.85876566925,21.6279382215242,0.00045492314,1802570.9808680748
2399.8875357061606,2922.3809233638576,17.083971095989266,0.030655669,5702.127082275957,1073348.8999304129,200689.9485834504,20.66089556759866,0.003699849,4303405.873425922
2814.9596941024915,2923.8391061222733,20.248311727046094,0.032741357,6372.243574808772,529867.8618669945,153690.9749715825,22.30663892131847,0.001265481,2868092.452173588
2568.725168567891,2471.2835832787305,17.811520910932053,0.04613924,5097.015763214182,236701.45468940324,92055.33127230681,16.540914429260994,0.0011967499,1266280.9718890584
1598.3657346739185,2184.055542185062,21.573321929477054,0.003108298,3575.020442758763,82947.61617810755,47056.97686689181,12.100192164283888,8.139651e-06,309177.53917216166
4055.9762574532374,3081.342132510671,20.03981190374605,0.08360039,7710.988332687839,1135688.287464495,152904.00164472035,22.223744978789217,0.0067477683,2610604.9471587087
2059.626430151101,2806.9388413635406,19.470648976994458,0.008279051,5035.0750273830845,977710.9955398447,371189.80121899233,27.233177075688847,0.00023813688,6377642.455424225
2072.103290700554,2592.775945029142,18.113881025221612,0.020071486,4591.6678454504745,678301.6651741251,304586.10884231405,24.156618944132035,0.0007964995,4105970.36478923
2464.7089797411413,2665.607779686525,16.941988611575937,0.04419079,5297.818468302188,553680.2714690837,150378.33709998164,17.855280455422324,0.0027424714,2174114.398159327
2170.496753673102,2403.457573553522,17.887919426975284,0.0279615,4562.503782194036,661253.0867765023,261478.8582517034,15.576055395600175,0.0018750718,2800998.0506776082
2140.5806103040163,2407.0525054067075,16.912361410431448,0.02341388,4459.587985788863,356069.1832609796,175478.00614119373,15.528404568875397,0.00070146745,1640229.5735321352
1925.7845879031636,2055.7306042983846,18.903741768550987,0.019002818,3877.0507246048433,431362.7045755969,166370.1425121459,26.65992316211391,0.0008569353,1674606.7917305434
2472.8620460898164,2649.9399029638857,18.350370839128246,0.04898139,5130.273134924477,744258.2372660284,149176.4524600358,26.109774181059823,0.0028770184,3153263.081824568
2451.2083390147513,2550.8627812260133,19.354375527593984,0.038894523,5130.331513089417,848424.9232074528,227101.6036447818,30.419665207200747,0.0032144815,3250786.843038445
1938.3338055192498,2431.0411947704765,19.373723647040745,0.012903803,4164.381376779144,278418.00982589566,193640.77089063026,16.328153644809888,0.00027598196,2264868.228879742
1810.804943246989,2474.735096730212,17.97328111676196,0.010913961,4083.148292488399,919677.3351522606,205409.42718762075,17.023398724683926,0.00063513004,4295328.641360888
1721.43225065297,2546.5701151447265,19.773375542744727,0.008330024,3916.9529324064674,463883.94309324364,179219.19781955835,21.084889524300436,0.0002694357,2867110.776053135
1163.5567562593833,1721.5287910549325,19.53682728123195,0.0059197075,2418.2988031625196,586316.0040443985,438113.15106310823,30.44525080510837,0.0004012983,3548543.1890429887
2344.4303524843413,2553.9414507404213,16.909943004641004,0.019066498,5102.211710139936,208543.7059537957,53705.8138374299,13.48227573703113,0.0004160642,656449.4633372172
2210.202587300731,2535.217919911515,17.102546851498214,0.021011457,4960.092444386619,206678.0997042506,101442.32284366785,16.899973280547172,0.00025146818,1114456.8357645522
2760.240723815902,2764.2178135148547,16.17521646341778,0.03733288,5939.694731554996,482155.28272420506,118688.64398486931,17.200535438724685,0.0014749108,1183506.4653986888
1681.3562722523047,1959.7474067262579,18.952541898020836,0.007730669,3513.3147224172153,124949.56124453804,142782.10871657488,39.67376777181666,6.582265e-05,631417.3549784312
2622.4716040207095,2439.858161466379,19.12900488183409,0.030567048,5111.8625154074825,154376.698891759,77991.08268084654,33.59163156063952,0.0006255666,599512.1140223566
3016.088139496024,2812.81211813902,17.61529965093599,0.04768385,6036.143799773674,187038.62807036936,44999.63144943231,35.556281459599425,0.0008393346,748188.0849343726
3134.088163592175,2939.2998522724283,17.759826044739867,0.04906485,6491.193255742884,329550.545095836,97257.2710168853,37.21871771371207,0.0012418983,1536908.1583445203
2358.2618113312096,2576.377182690751,18.780781798358486,0.018537588,5230.478323031468,430816.1219715257,153114.54167788956,41.598117210839156,0.00049719843,1516983.254377268
2891.56351752023,2581.2916377271595,15.89513337166059,0.06502455,5755.502113997245,264076.334834659,161526.3929302215,12.096889394200796,0.0017562447,2063952.5664904816
771.4297148498858,1790.1454104633149,16.989599858938792,0.00036878127,919.7813475806062,19432.576918869825,34265.002842755035,12.391185940570733,4.8481986e-08,263982.6935544211
991.8738559089077,1713.5822385035265,17.4632809834912,0.0012866046,1448.0038246809745,53404.062048930646,55710.421121157815,20.674894875445727,1.0167236e-06,607273.2451203539
693.7933491676511,1539.4505819840456,18.346118986104774,0.00032337857,795.4961435977378,44817.09524994846,119608.63992156323,22.36140632623923,2.0287081e-07,304749.8726810775
2099.399985994111,2198.9487680426732,23.826957473100506,0.0057605174,4338.1243995613395,246454.07809298908,53664.10189540018,18.78276299420635,5.314518e-05,693635.2612431521
2299.084178999065,2621.9445700701895,18.17572636424516,0.022759715,5193.060264941709,1298744.173650471,475289.6505604543,22.439426282173248,0.0011109572,5385474.640665799
3694.695965835868,3159.2568894169012,17.52475149577052,0.10785688,7475.207264233152,321004.0479986677,34891.387260705465,15.172643859076526,0.0032911315,520280.42564486683
2268.310097340305,2406.566277133555,18.879017384313723,0.023096591,4832.955075859194,718911.976419711,174604.9907376766,17.540856667373316,0.0009405731,2466064.651186607
2411.684138545139,2848.971336285055,19.442056020279104,0.02496244,5477.202533624565,1773577.2882436574,463913.39886269363,22.097376395171864,0.0019380553,7605798.888459466
2302.141253140339,2366.1426792101274,16.889149522690886,0.03011332,4541.212431466644,153224.66231412027,45718.54013618487,10.45931319591936,0.00048578542,554686.1723077684
3369.6148577315557,2903.8041373116957,20.32509181517207,0.06164966,6831.1380691705335,943524.3089417988,210100.41901241385,19.48301989327184,0.004754156,3081559.20406873
2392.411905850669,2506.3840441737793,16.482720874650703,0.033165127,5095.45864450406,1092021.1520516232,336625.0691876414,20.664372816193442,0.0013971174,4324799.033610722
1626.5451753651023,1984.8048713140051,17.66864494635753,0.01746213,3258.5190516677962,575257.8640206951,231026.50039184967,26.898581783536507,0.0010229048,2703673.894948505
2228.434905450032,2591.3864243049584,18.902765612332054,0.02562107,4807.4502225442975,572634.848194971,278079.6242867917,19.380785000913118,0.0011637599,3636714.3288287
2051.034654219469,2375.78201032341,19.187436141991377,0.018995378,4242.808271507068,391111.1515528252,156791.62581851752,19.33811458161162,0.0006259348,1922261.3796810291
1266.1281936916448,1683.0036290204348,19.31424571704937,0.0024930397,2203.93083399797,95936.7185222742,157466.80829280787,17.01719552584269,6.4233664e-06,763344.2101552967
1043.103463805062,1326.0127534289934,18.61360924954085,0.0011445505,1718.2361889402596,30197.015078741028,54926.04729112245,25.998336750613767,1.6335454e-06,115879.87958244703
1419.1157498010577,1407.837094223045,22.196350017979004,0.0016090627,2448.1300454468437,47167.69216722535,23769.77338800228,31.95022003263605,1.7592806e-06,203028.00441393213
1775.5087589867721,1535.6426796704984,20.160564185241793,0.0047964454,2996.159238689727,29941.35927041759,23547.637685113896,24.21565959758856,7.502859e-06,203645.8599603383
1630.0684044562652,1938.226665330275,18.825864182181398,0.008282874,3055.6747684345996,61461.856611287105,33643.72088012988,24.58376492901582,2.3286702e-05,473824.0595706387
1623.4926030033664,1665.3449147698211,20.598868701593307,0.004060679,2428.7221532410094,214969.7424732734,220404.0397473947,43.58322754611077,0.00015350521,1407350.00182061
2644.817891007209,2374.720032160865,19.942555658443283,0.035373688,5017.660996864124,224714.95566401386,88536.64392881973,34.997072993592354,0.0005173647,1046909.9809577828
1158.0721510505364,1406.696255710902,19.68818241282562,0.0013960951,1778.4627184237238,31802.401639461055,46186.38805559193,35.84121309415645,2.548883e-06,268390.93415749894
2573.4370782608535,2477.4059485483913,21.145895889554126,0.022026233,5087.83126087587,1202649.9268685514,333549.7504827206,32.48358383854754,0.0017290211,5266261.711781278
1121.4340362905878,1640.6563855587528,22.28340120954786,0.00095692126,2092.35120450261,127415.71548453755,120175.59575448724,42.316896754803196,1.1768766e-06,884677.433549359
1417.3242358453247,1804.1256610810715,21.98877576013771,0.0026016533,2640.08579150731,77085.98358305111,94458.46834000204,36.06900723818845,7.6042547e-06,908612.6837923654
1565.956485884473,2028.429370658586,20.371996593254543,0.00526234,2833.8679401566133,147317.15496956964,213437.63495856806,29.757442060402816,3.2582415e-05,1423988.1946887337
1431.7764517683647,1607.9071531225093,20.75766516725994,0.0035957904,2402.1761936267403,83073.39388235334,122709.05321222507,27.399247596249356,2.714615e-05,847550.0726353036
1586.2643025030334,2031.6023187103171,19.748628042061778,0.0073116547,2909.984727500484,126276.96146050707,127475.42212714501,31.370276667269952,3.17177e-05,1458478.2213033384
972.0588891130525,1495.7594956665685,22.3213496899767,0.001302576,1705.6932232160148,260300.05904111182,333193.70698125614,38.26053660782974,2.1574317e-05,1788028.6858306201
1459.9056455363416,1837.4072171291646,19.763418451805723,0.0045989114,2584.3257753589037,63189.91808746607,87455.97703137533,38.2705372913106,2.109735e-05,609074.9378034055
1430.260816408318,1739.2749812673947,21.65011861799826,0.0028207863,2519.5515603819713,183848.8307714529,268439.6541102035,31.65688666451123,1.0157262e-05,1618185.4178906062
1593.9924032135411,2305.158743878374,21.56195553649939,0.0073224995,3328.7367676914155,249856.15205565467,164374.0443043558,34.03906434983756,0.00023657313,2420169.0476393616
2323.1097433915393,2427.070627445082,17.80817321678125,0.027833635,4715.679747258666,129111.71737622112,82421.50255863437,17.128292093087282,0.00038531472,886124.6385651507
1805.7480595726072,2075.0528667259496,18.584743286645093,0.012207674,3676.615129230006,163206.56772192693,132287.3275115797,19.466407409853097,0.00011052625,1102325.5351371428
2591.256664261007,3144.697344854046,18.258233652677657,0.020719388,6512.984990741189,664132.3628500742,185747.14738801372,16.91602802718432,0.0005562106,3668608.0750333853
3082.4003178601024,3047.4912989837976,17.641074917917756,0.06524462,6824.326715668503,594441.8925321635,115241.88649742315,20.295050739229293,0.003379919,1805090.7575961694
2930.018573067103,2673.3886900580364,16.497007045580734,0.07973792,5754.844442141509,84932.03858000618,31508.953410965387,12.828259464909449,0.001120355,499026.95365238446
1405.284045701358,1802.2333917784974,18.638872081642322,0.0053839325,2518.776906449391,72849.98394572324,70103.57714593994,23.916724407791943,2.6225833e-05,633047.9206888252
1430.6192841736665,1404.1189955108723,20.04525180838744,0.0022849033,2570.48233942317,31992.73269009732,37324.11873931677,25.65375412420875,2.1043782e-06,95754.58831216958
1364.9999970189938,1552.5515201982844,20.47221189225789,0.003249126,2760.569984205558,108898.69208942741,83107.77661734265,33.240127430987705,3.230044e-05,604662.8975264847
1991.2766774111335,2025.1337180998246,19.872558454853355,0.011905357,3844.0015044953598,151328.84014766832,83760.62301338938,15.256979566878114,0.00024162068,859979.5285770191
1544.4465938389874,1917.948103042582,23.068198516110723,0.007860581,2930.000098337045,868140.4478483641,393335.78499215015,29.296514784189405,0.0007078644,3821154.797909807
2184.930268842625,2308.1896975112163,21.512536142883253,0.014655036,4537.192677823635,530761.61868411,281663.5911136884,30.942124925196115,0.0009897588,2612247.60484768
1546.3202955091735,1823.1010278650215,18.96659796903486,0.0056105633,3278.3677244960845,124763.73866666696,78461.17845066232,27.171422287304527,3.8746195e-05,443373.9000538799
1771.168861584221,2281.065809278449,20.016583515035375,0.008033697,3872.5375783968966,131083.68457536257,91085.9548638342,34.50569421645694,6.1577404e-05,554407.7572436002
1910.370194787295,2206.0906525031864,19.123806966044786,0.01245632,4361.464526537123,168487.77110401567,35314.691843901994,35.31776361016111,0.000116747484,524651.3530390545
3143.118090185802,3102.0558838313314,15.626447315162382,0.07205408,7075.433590724245,130670.27206082527,32112.666003587212,10.967801205378464,0.0010462769,558174.846989328
1055.9949402719656,1596.6166102830427,20.54899318847152,0.0012520986,1666.3168639428654,45026.25719007689,61389.7058578791,24.980911887190103,2.055288e-06,290172.3076248153
3496.0398803544776,3458.0754940335123,18.490673263154157,0.05354775,8295.395881670534,277412.7873464024,70493.76167041506,24.567716885627902,0.0009973968,642444.8182918341
2339.715449887653,2675.229987646751,22.012020970330084,0.015309486,5205.73942271616,542113.0387914564,244396.0913312185,25.186079316482363,0.00043125183,3129814.96842506
2943.928642447641,2890.586767635012,18.823081476319537,0.04851783,6339.751956150755,1078280.8209114189,323029.7396945892,26.442070197757815,0.0033256419,4588064.724657335
1757.2178105758403,2246.6903278020245,20.170448273656028,0.011469948,3740.72269407194,490668.773336043,164204.61260536243,15.855713893025818,0.00084594043,2061306.3333867395
1605.2544613830898,1701.7538394414994,21.841532261262138,0.0053486135,2980.8808389511523,309448.0237264487,186914.46843002972,23.254760841898182,0.00018050453,1571765.843179755
1432.321323572031,1938.7287846754575,15.056593590669559,0.0075310236,2900.595737112094,87665.13063305584,69234.5685502405,8.699632588183876,5.2946063e-05,508376.5102560714
1508.6733068004028,1908.071607097599,18.892472050160052,0.0049263365,2811.740048578886,43721.59723056843,49193.066182412615,14.351697915078558,1.2267339e-05,178255.4990122067
2253.1709850534226,2161.9953321686653,17.232364286433036,0.02604838,4283.931518838352,286088.59498143254,72845.93171934436,20.212747797265354,0.00082318013,836024.0409412362
1733.262794519604,1914.8868484968675,16.148996538706246,0.0071188062,3323.7941798085303,231062.05540400886,656403.8953389529,21.828762238781337,5.876383e-05,3482738.78991061
1160.7999077915101,1874.7963472678073,19.42671824399058,0.0018348868,2576.040571526972,166352.13559708028,112019.79494349274,23.74182412064349,8.86142e-06,1246508.222314093
4699.85555732753,3213.4707739176756,16.74726856291345,0.1806157,8679.715601701684,977923.7345652675,147826.63804757546,14.856718783790857,0.009249814,826791.131224744
2422.871042735561,2546.9977731560657,17.272114222894334,0.0404834,4996.678874328282,714259.9714602507,195105.47391608005,17.360098593386866,0.0024107771,3397891.1691574273
1633.3217974815484,1957.5542519173007,16.9561040401617,0.009836142,3218.4632907811288,68448.89196822318,53856.64894896653,15.968343425640285,4.2902295e-05,278621.9306227289
1618.1823924232856,2221.2701855448745,20.67121172366385,0.0049346974,3313.148926914153,196769.0037816893,219671.68446255504,28.246637129162128,3.8794205e-05,2275065.6724404683
1812.6251904430358,2178.0995604359173,19.750301765698595,0.014627101,3831.8843684946264,687732.4880309242,336883.93456378405,20.278525721280843,0.00078015454,4103151.0693424246
1086.3104285806737,1643.141487505372,24.215035259542216,0.0012169431,2098.4547767727668,175919.16785951224,237752.50919329797,34.53617542296523,7.689114e-06,1329118.7202338064
1750.8503212653409,2080.9602260075176,17.977410741165365,0.012941877,3589.1062599849924,406203.68256408436,252451.1548096391,18.362140323810088,0.0002827673,2141652.616369718
2599.2766625552536,2769.7384777107136,21.984259602434687,0.017644355,5864.370219306739,492604.12739041744,183131.03991618645,21.346469857019628,0.00066212745,2769892.037362085
1586.4022948275017,1590.0073751401596,17.598131044046653,0.0052122963,2891.6623234471826,36962.01543449623,55124.16215710596,17.285673222787214,2.100602e-05,206898.73010801358
